url,tweet_id,tweet,name,username,fromDate,toDate
https://twitter.com/i/web/status/1115350863617384450,1115350863617384450,RT @malaikaBali: My birthday travelling with @flyethiopian from Abuja. I'm speechless🍾🥂.  #ethiopianairlines Africa's pride😍. Can you imagi…,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1115247501773279232,1115247501773279232,"@nadanassarx Dear nada,Thank you for sharing!",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1115154715262763008,1115154715262763008,"On April 8, 1946, Ethiopian Airlines became the first African airline to reach the skies with its scheduled flight… https://t.co/xRUOrxSyAG",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1115001106936025093,1115001106936025093,"@erminow2 Dear ermi, that is a false information and is not posted by Ethiopian Airlines.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1114893649551273986,1114893649551273986,"@ABELTIJ Hello @ABELTIJ, we are glad to know that we will be having you on board. We are looking forward to it.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1114800455845076992,1114800455845076992,Get 15% discount on business class fare and 12% discount on economy class fare for all participants from all Ethiop… https://t.co/RNXfcWSsBM,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1114403987632132096,1114403987632132096,Wondering of a pleasant travel ahead of the weekends? Enjoy the exceptional Ethiopian taste and hospitality!… https://t.co/VxV2Qo4YrN,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1114098697686716422,1114098697686716422,"Ethiopian Airlines, Africa’s pride, the largest aviation group in the continent &amp; the most competitive global airli… https://t.co/36QRQIq5qm",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1114049085760315394,1114049085760315394,"Ethiopian Airlines GCEO, Tewolde Gebremariam welcomes Joe Kaeser, CEO of @Siemens. https://t.co/REUQTNysse",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1114003119816499201,1114003119816499201,"RT @CNNBusiness: Tewolde GebreMariam, CEO of Ethiopian Airlines, says the preliminary crash report for Flight 302 confirms his pilots did e…",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113913730461519875,1113913730461519875,"@walamaxi Hello MR ABU MAXI, kindly DM us details  of your experience with us. We would like to know more.",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113721882417737728,1113721882417737728,"@KateBrankin Dear @KateBrankin, Thank you for contacting us and for your remark.  Please send us screen shot for fu… https://t.co/n6iXOqxpjE",Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
https://twitter.com/i/web/status/1113719943537790976,1113719943537790976,#Ethiopia|n Airlines Statement on the Preliminary Report of the Accident on ET 302 https://t.co/azAKxyptq8,Ethiopian Airlines,flyethiopian,2019-03-11T00:00:00-07:00,2019-04-09T00:00:00-07:00
